"Report Name","Document comment Annotator 1","Document comment Annotator 2","Document-level expert adjudication requested by at least 1 annotator","Expert ID 1.g1","Expert ID 2.g1","Expert document comment.g1","started.g1","ended.g1","ID","Page used","LLM Year","LLM Scope","LLM Value","LLM Unit","row_expert_requested_by_at_least_one_annotator_or_disagreement","Value correct (Yes/No) Ann 1","Value corrected Ann 1","Corrected page Ann 1","Value correct (Yes/No) Ann 2","Value corrected Ann 2","Corrected page Ann 2","Value: Who is right?.g1","Value corrected (fill in if necessary).g1","Value Reasoning (select if necessary, if multiple apply choose first).g1","Unit correct (Yes/No) Ann 1","Unit corrected Ann 1","Unit correct (Yes/No) Ann 2","Unit corrected Ann 2","Unit: Who is right?.g1","Unit corrected (fill in if necessary).g1","Unit reasoning  (select if necessary, if multiple apply choose first).g1","Comment Ann1","Comment Ann2","Page corrected (fill in if necessary).g1","Expert comment.g1","Unclear record (Yes/No).g1","true_value.g1","true_unit.g1","true_page.g1","Expert ID 1.g2","Expert ID 2.g2","Expert document comment.g2","started.g2","ended.g2","Value: Who is right?.g2","Value corrected (fill in if necessary).g2","Value Reasoning (select if necessary, if multiple apply choose first).g2","Unit: Who is right?.g2","Unit corrected (fill in if necessary).g2","Unit reasoning  (select if necessary, if multiple apply choose first).g2","Page corrected (fill in if necessary).g2","Expert comment.g2","Unclear record (Yes/No).g2","true_value.g2","true_unit.g2","true_page.g2","agreement_value","agreement_unit","agreement_page","agreement_value_unit","agreement_value_unit_page","at_least_one_group_flagged_unclear","Value Ann 1","Value Ann 2","Unit Ann 1","Unit Ann 2","row_disagreement_value_unit_page_or_unclear"
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","182",NA,2014,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","183",NA,2015,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","184",NA,2016,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","185","91",2017,"2lb",16592,"tonnes","Yes","Yes",NA,NA,"Yes",NA,NA,"Ann1",NA,NA,"Yes",NA,"Yes",NA,"Ann1",NA,NA,NA,"The location-based scope 2 emission is not matching with the scope 2 emission which is indicated in the above table",NA,"true, we also do not understand","No",16592,"tonnes","91","11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00","Ann1",NA,NA,"Ann1",NA,NA,NA,"Doubling: multiple company-level values for scope-year combination","No",16592,"tonnes","91",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,16592,16592,"tonnes","tonnes",FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","186","91",2018,"2lb",9564,"tonnes","Yes","Yes",NA,NA,"Yes",NA,NA,"Ann1",NA,NA,"Yes",NA,"Yes",NA,"Ann1",NA,NA,NA,"The location-based scope 2 emission is not matching with the scope 2 emission which is indicated in the above table",NA,"true, we also do not understand","No",9564,"tonnes","91","11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00","Ann1",NA,NA,"Ann1",NA,NA,NA,"Doubling: multiple company-level values for scope-year combination","No",9564,"tonnes","91",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9564,9564,"tonnes","tonnes",FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","187",NA,2019,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","188",NA,2020,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","189",NA,2021,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","190",NA,2022,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","191",NA,2013,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","192","89",2014,"3",41707,"MWh","No","No",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,"No",NA,NA,NA,NA,NA,"Only seperated scope 3 reported in page 91",NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","193","89",2015,"3",35190,"MWh","No","No",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,"No",NA,NA,NA,NA,NA,"Only seperated scope 3 reported in page 91",NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","194","89",2016,"3",33394,"MWh","No","No",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,"No",NA,NA,NA,NA,NA,"Only seperated scope 3 reported in page 91",NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","195","89",2017,"3",37065,"MWh","No","No",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,"No",NA,NA,NA,NA,NA,"Only seperated scope 3 reported in page 91",NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","196","89",2018,"3",38166,"MWh","No","No",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,"No",NA,NA,NA,NA,NA,"Only seperated scope 3 reported in page 91",NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","197",NA,2019,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","198",NA,2020,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","199",NA,2021,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"the simply good foods company_2018_report.pdf",NA,NA,"No","14.0","12.0","Is KfW report, to be discussed what to do in case of conflicting information that cannot be resolved - should the LLM extract both values, the first one, the more detailed one, or none?","16:25:00","16:36:00","200",NA,2022,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is kfW, not simply good foods company","14:02:59","14:08:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","125",NA,2013,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","126",NA,2014,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","127",NA,2015,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","128",NA,2016,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","129",NA,2017,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","130","10",2018,"1",157000,"t-CO2","No","No",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,"No",NA,NA,NA,NA,NA,"Values are not dissagregated by Scope",NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","131","10",2019,"1",163000,"t-CO2","No","No",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,"No",NA,NA,NA,NA,NA,"Values are not dissagregated by Scope",NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","132","10",2020,"1",155000,"t-CO2","No","No",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,"No",NA,NA,NA,NA,NA,"Values are not dissagregated by Scope",NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","133","10",2021,"1",148000,"t-CO2","No","No",46,"24","No",NA,NA,NA,NA,NA,"No","1,000 t-CO2","No",NA,NA,NA,NA,NA,"Values are not dissagregated by Scope",NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,46,NA,"1,000 t-CO2",NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","134","10",2022,"1",162000,"t-CO2","No","No",47,"24","No",NA,NA,NA,NA,NA,"No","1,000 t-CO2","No",NA,NA,NA,NA,NA,"Values are not dissagregated by Scope",NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,47,NA,"1,000 t-CO2",NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","135",NA,2013,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","136",NA,2014,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","137",NA,2015,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","138",NA,2016,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","139",NA,2017,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","140",NA,2018,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","141",NA,2019,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","142",NA,2020,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","143",NA,2021,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","144",NA,2022,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","145",NA,2013,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"nippn corp_2022_report.pdf",NA,NA,"No","13.0","14.0","LLM ignored the table on p. 24 with separate scope 1 and 2 emissions while extracting the overall emissions from page 10 as scope 1 emissions.","14:29:00","14:39:00","146",NA,2014,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","12.0",NA,"12:37:00","12:40:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
